iter	Passed	Remaining
3215	482483	42607
3216	482557	42450
3217	482642	42294
3218	482725	42139
3219	482813	41983
3220	482904	41828
3221	482992	41673
3222	483064	41516
3223	483151	41361
3224	483236	41206
3225	483332	41051
3226	483412	40896
3227	483509	40741
3228	483597	40586
3229	483672	40430
3230	483759	40275
3231	483842	40120
3232	483934	39966
3233	484019	39811
3234	484100	39655
3235	484188	39501
3236	484278	39346
3237	484357	39191
3238	484432	39035
3239	484516	38880
3240	484601	38726
3241	484677	38570
3242	484761	38416
3243	484848	38261
3244	484985	38111
3245	485130	37961
3246	485205	37806
3247	485281	37651
3248	485351	37495
3249	485435	37341
3250	485527	37187
3251	485618	37033
3252	485704	36879
3253	485779	36724
3254	485852	36569
3255	485925	36414
3256	486001	36259
3257	486082	36105
3258	486167	35951
3259	486258	35798
3260	486332	35643
3261	486416	35489
3262	486498	35335
3263	486585	35182
3264	486676	35028
3265	486760	34875
3266	486841	34721
3267	486926	34567
3268	487014	34414
3269	487091	34260
3270	487163	34105
3271	487235	33951
3272	487312	33797
3273	487393	33644
3274	487483	33491
3275	487568	33338
3276	487657	33185
3277	487734	33031
3278	487820	32878
3279	487906	32725
3280	487991	32572
3281	488078	32419
3282	488157	32266
3283	488233	32112
3284	488305	31959
3285	488393	31806
3286	488477	31653
3287	488549	31500
3288	488638	31347
3289	488724	31195
3290	488817	31043
3291	488890	30889
3292	488974	30737
3293	489058	30584
3294	489152	30432
3295	489236	30280
3296	489322	30128
3297	489394	29975
3298	489470	29822
3299	489551	29669
3300	489638	29517
3301	489719	29365
3302	489806	29213
3303	489891	29061
3304	489978	28909
3305	490071	28757
3306	490142	28605
3307	490216	28452
3308	490305	28301
3309	490396	28149
3310	490485	27998
3311	490569	27846
3312	490698	27697
3313	490836	27548
3314	490920	27396
3315	491005	27245
3316	491093	27093
3317	491176	26942
3318	491260	26790
3319	491347	26639
3320	491419	26487
3321	491505	26335
3322	491592	26184
3323	491661	26032
3324	491748	25881
3325	491832	25730
3326	491915	25579
3327	492002	25428
3328	492071	25276
3329	492156	25125
3330	492231	24973
3331	492302	24821
3332	492370	24670
3333	492458	24519
3334	492535	24368
3335	492619	24217
3336	492702	24066
3337	492792	23916
3338	492867	23765
3339	492951	23614
3340	493029	23463
3341	493113	23312
3342	493201	23162
3343	493289	23012
3344	493380	22862
3345	493464	22711
3346	493541	22561
3347	493612	22410
3348	493700	22260
3349	493848	22112
3350	493939	21962
3351	494020	21812
3352	494106	21662
3353	494192	21512
3354	494283	21362
3355	494372	21212
3356	494448	21062
3357	494540	20912
3358	494628	20762
3359	494721	20613
3360	494799	20463
3361	494892	20313
3362	494986	20164
3363	495076	20014
3364	495165	19865
3365	495258	19716
3366	495338	19566
3367	495427	19416
3368	495518	19267
3369	495587	19117
3370	495681	18968
3371	495771	18819
3372	495864	18670
3373	495933	18520
3374	496009	18370
3375	496097	18221
3376	496187	18072
3377	496284	17923
3378	496378	17775
3379	496457	17625
3380	496546	17476
3381	496716	17330
3382	496854	17183
3383	496944	17034
3384	497022	16885
3385	497117	16736
3386	497207	16588
3387	497296	16439
3388	497393	16291
3389	497485	16142
3390	497560	15993
3391	497652	15845
3392	497742	15696
3393	497836	15548
3394	497911	15399
3395	497992	15250
3396	498066	15101
3397	498155	14953
3398	498238	14804
3399	498332	14656
3400	498423	14508
3401	498513	14360
3402	498593	14212
3403	498689	14064
3404	498784	13916
3405	498865	13767
3406	498963	13620
3407	499048	13471
3408	499125	13323
3409	499221	13175
3410	499309	13028
3411	499397	12880
3412	499498	12732
3413	499586	12584
3414	499677	12437
3415	499752	12288
3416	499824	12140
3417	499918	11993
3418	500003	11845
3419	500090	11698
3420	500164	11550
3421	500261	11402
3422	500353	11255
3423	500435	11107
3424	500529	10960
3425	500616	10813
3426	500709	10665
3427	500806	10518
3428	500897	10371
3429	500987	10224
3430	501075	10077
3431	501166	9929
3432	501256	9782
3433	501344	9635
3434	501428	9488
3435	501505	9341
3436	501579	9193
3437	501665	9046
3438	501756	8900
3439	501833	8752
3440	501926	8606
3441	502086	8460
3442	502222	8314
3443	502295	8167
3444	502386	8020
3445	502475	7873
3446	502568	7727
3447	502660	7580
3448	502749	7434
3449	502840	7287
3450	502930	7141
3451	503022	6994
3452	503113	6848
3453	503204	6701
3454	503293	6555
3455	503383	6408
3456	503458	6262
3457	503548	6115
3458	503620	5969
3459	503716	5823
3460	503793	5676
3461	503881	5530
3462	503961	5384
3463	504037	5238
3464	504127	5092
3465	504204	4946
3466	504282	4799
3467	504374	4653
3468	504452	4507
3469	504551	4362
3470	504626	4216
3471	504714	4070
3472	504790	3924
3473	504879	3778
3474	504951	3632
3475	505039	3487
3476	505125	3341
3477	505212	3195
3478	505302	3050
3479	505379	2904
3480	505454	2758
3481	505533	2613
3482	505618	2467
3483	505705	2322
3484	505794	2177
3485	505883	2031
3486	505976	1886
3487	506066	1741
3488	506152	1595
3489	506231	1450
3490	506317	1305
3491	506398	1160
3492	506486	1015
3493	506560	869
3494	506638	724
3495	506730	579
3496	506808	434
3497	506898	289
3498	506975	144
3499	507060	0
089	1932
3489	613218	1757
3490	613414	1581
3491	613597	1405
3492	613777	1230
3493	613898	1054
3494	614059	878
3495	614240	702
3496	614393	527
3497	614560	351
3498	614705	175
3499	614874	0
